segment_id,segment_description,road_name,lga,region,district,start_lat,start_lon,gda_x,gda_y
17815,CHARCOAL TANK ROAD,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed3,-33.985235175,147.1574033,4418516.65165,9314532.12025
17820,OVERTAKING LANE,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed2,-33.96962404999999,147.15998335,4420246.4,9314772.9541
17825,SOUTH OF YIDDAH CK,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed3,-33.9560184,147.1621564,4421753.9336,9314975.9475
17830,BOLTES LANE WEST,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed2,-33.94435135,147.1698212,4423045.7982,9315685.91
17836,GOLF CLUB TO HV ROUTE,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed2,-33.9294684,147.1896517,4424692.0317,9317520.52
17855,WEST WYALONG - WYALONG,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed2,-33.9235957,147.2234499,4425336.6889,9320644.1746
17880,QUANDIALLA ROAD,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed3,-33.9198212,147.26973035,4425744.896199999,9324920.90645
17885,FIVE MILE,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed3,-33.911204999999995,147.28612275,4426695.7137,9326438.03755
17890,GAGIES CK,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed3,-33.89982725,147.30791125,4427950.916850001,9328454.957150001
17905,COTTINGLEY LANE,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed2,-33.87637,147.3529545,4430537.3123,9332626.2184
17910,BODELS LANE,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed3,-33.8683185,147.3632736,4431426.3143,9333583.1727
17912,BACK CREEK OVERTAKING LANES,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed3,-33.85403676,147.37989416,4433003.54652,9335125.40944
17915,KALMS LANE,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed3,-33.8531375,147.38151772499998,4433102.648275,9335275.8975125
17920,BOXALLS TANK,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed3,-33.842179566666665,147.40314296666668,4434309.493466667,9337280.044833334
17925,EUROWIE,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed3,-33.83283635,147.4313869,4435334.40645,9339896.11725
17935,BACK CREEK,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed2,-33.8268829,147.4574105,4435983.992,9342305.6599
17940,,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed3,-33.8245235,147.4608793,4436244.0469,9342627.6347
17945,TIMBERSCOMB,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed2,-33.8122106,147.4760074,4437602.2643,9344033.0524
17975,BLAND CREEK,NEWELL HIGHWAY,BLAND,South,Riverina East M3Ed3,-33.76271236,147.52020802,4443068.0013,9348149.0623
20010,BETHANGA BRIDGE TO HUM,RIVERINA HIGHWAY,ALBURY,South,HMO South M3Ed3,-36.094805068,147.04562723200002,4184583.5541519998,9304110.693464
20022,HUME WEIR VILLAGE,RIVERINA HIGHWAY,ALBURY,South,HMO South M3Ed3,-36.0931296,147.037046375,4184769.82915,9303337.7547
20028,SANDY CREEK,RIVERINA HIGHWAY,ALBURY,South,HMO South M3Ed3,-36.076458725,147.02599205,4186620.4449,9302342.4143
20035,KERR ROAD,RIVERINA HIGHWAY,ALBURY,South,HMO South M3Ed3,-36.07144922083334,147.01614364166667,4187176.6248875,9301455.151904168
20045,WOOLSHED CREEK,RIVERINA HIGHWAY,ALBURY,South,HMO South M3Ed3,-36.065360999999996,146.9958256,4187852.46445,9299624.35685
20055,BOWNA ROAD,RIVERINA HIGHWAY,ALBURY,South,HMO South M3Ed3,-36.064673725,146.990525975,4187928.7129,9299146.787925
20065,AIRPORT,RIVERINA HIGHWAY,ALBURY,South,HMO South M3Ed3,-36.068948393333336,146.97290716666666,4187453.9787666667,9297559.23532
20075,AIRPORT TO EAST STREET,RIVERINA HIGHWAY,ALBURY,South,HMO South M3Ed3,-36.07459537857143,146.9516454142857,4186826.5425571427,9295643.651685715
20085,BORELLA ROAD,RIVERINA HIGHWAY,ALBURY,South,HMO South M3Ed3,-36.0764265,146.9358752,4186622.5464,9294222.8366
20097,HUME ST (SOUTH BOUND),RIVERINA HIGHWAY,ALBURY,South,HMO South M3Ed3,-36.085608,146.9199285,4185602.4956,9292786.8099
20110,"PADMAN DRIVE, ALBURY",RIVERINA HIGHWAY,ALBURY,South,HMO South M3Ed3,-36.08200926666667,146.9036386,4186000.6772333332,9291318.869533332
20120,"PADMAN DRIVE, ALBURY",RIVERINA HIGHWAY,ALBURY,South,HMO South M3Ed3,-36.0814162,146.8981714,4186066.0405,9290826.2408
20125,"PADMAN DRIVE, ALBURY",RIVERINA HIGHWAY,ALBURY,South,HMO South M3Ed2,-36.0764701,146.8829504,4186613.5729,9289454.2854
20130,PEMBERTON ST (WEST),RIVERINA HIGHWAY,ALBURY,South,HMO South M3Ed3,-36.071564585585584,146.8677797846847,4187156.3878450454,9288086.706155855
20140,HORSESHOE LAGOON,RIVERINA HIGHWAY,ALBURY,South,HMO South M3Ed3,-36.06622239761905,146.85115483095237,4187747.3050309527,9286587.859988095
20150,SPLITTERS CREEK,RIVERINA HIGHWAY,ALBURY,South,HMO South M3Ed3,-36.05489885714286,146.8302565,4189001.1977885715,9284702.614722857
20160,,RIVERINA HIGHWAY,GREATER HUME,South,HMO South M3Ed3,-36.04461791333333,146.81193006666666,4190139.413646667,9283048.9153
20170,,RIVERINA HIGHWAY,GREATER HUME,South,HMO South M3Ed3,-36.02849825714286,146.78727077142858,4191924.2113714283,9280822.649585715
20180,DEADMANS CREEK,RIVERINA HIGHWAY,GREATER HUME,South,HMO South M3Ed3,-36.019584216666665,146.76655776666666,4192909.5257833335,9278953.138266666
20190,CHAMBERS ROAD,RIVERINA HIGHWAY,GREATER HUME,South,HMO South M3Ed3,-36.011870512499996,146.736702,4193759.217575,9276259.1488
20200,HUMPHRIES ROAD,RIVERINA HIGHWAY,GREATER HUME,South,HMO South M3Ed3,-36.00441516666667,146.71967686666667,4194582.648466666,9274721.812266666
20210,BURRUMBUTTOCK ROAD,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-36.000630083333334,146.6884605,4194994.735316667,9271905.56455
20220,MAJORS CREEK,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.9961890625,146.670840225,4195482.7298125,9270314.9927625
20230,MR 370,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.98912883333333,146.65588183333332,4196261.932066667,9268963.387166666
20245,HOLBEACH STREET,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed2,-35.983114,146.6451606,4196926.2255,9267994.1496
20260,"HAWKINS STREET, HOWLON",RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed2,-35.98126,146.639024,4197130.0837,9267439.922
20270,"HAWKINS STREET, HOWLON",RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.978441520000004,146.6259624,4197438.72896,9266260.6297
20280,"STURT STREET, HOWLONG",RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.9690312,146.61837885,4198480.59055,9265572.74755
20290,MARTIN STREET,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.96716073333334,146.60427140833335,4198683.416325,9264299.265358334
20300,HOWLONG-BALLDALE ROAD,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.961175525,146.5836272125,4199340.3998125,9262434.17195
20310,,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.95284100909091,146.5569240636364,4200255.403181818,9260021.02659091
20320,CARROLLS LANE,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.948919108333335,146.5339773,4200681.630841667,9257948.59
20330,LILYDALE ROAD,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.9459857,146.51729519999998,4201000.33776,9256441.76238
20340,WOOLSHED ROAD,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.94895046,146.4805474,4200655.397290001,9253127.36311
20350,BALLDALE ROAD,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.9468681,146.45395002499998,4200874.2659,9250726.130625
20360,MR86 EAST,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.94500447777778,146.42861852222222,4201068.855122223,9248439.171955556
20370,MR86 NORTH,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.94008003333334,146.41368509999998,4201607.880433333,9247088.511966666
20380,WHITEHEAD ST,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.9224041,146.40710902499998,4203566.065325,9246483.93485
20390,HOPEFIELD SIDING ROAD,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.89670556666667,146.39733162222223,4206412.7682,9245584.947111111
20400,ROSEMOUNT ROAD,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.874707099999995,146.3857574,4208847.7764,9244525.5463
20410,LOWESDALE,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.857149119999995,146.37159144,4210788.483159999,9243234.45302
20420,IZONS ROAD,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.83814186666667,146.3638538,4212893.346866666,9242522.652099999
20430,WANGAMONG CREEK,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.81284046111111,146.35554206666666,4215696.193011111,9241754.353966666
20440,LOWESDALE-URANA ROAD,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.803794599999996,146.3480847,4216695.7179166665,9241074.1097
20460,GLENHOPE ROAD,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.796385099999995,146.285889,4217481.07725,9235446.718875
20470,ROBINSONS ROAD,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.792291525,146.25123399166668,4217913.330758333,9232310.785091667
20480,MR 299 EAST,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.78835168,146.2176275,4218328.23642,9229269.48972
20490,MR 299 WEST,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed2,-35.7851836,146.1911554333333,4218661.5106999995,9226873.581766667
20500,BULL PLAIN ROAD,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.781035275,146.15837965,4219098.390575,9223906.71035
20510,RAIL CROSSING,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed2,-35.7786401,146.140045,4219350.6707,9222246.8688
20520,LOWDENS ROAD,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.76685435,146.12182065000002,4220644.62395,9220588.1409
20530,TELEPHONE LANE,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.7419717,146.08139403333334,4223373.925533333,9216908.2408
20540,,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.74006416666666,146.0655786,4223572.880933333,9215475.805399999
20550,SAVERNAKE,RIVERINA HIGHWAY,FEDERATION,South,HMO South M3Ed3,-35.7330831,146.03601,4224323.1154,9212794.0532
20610,24M FROM ENTR-CAPE PLA,RIVERINA HIGHWAY,NARRANDERA,South,Riverina East M3Ed3,-35.7133637,145.9428801,4226429.4043,9204347.2773
20615,226M FROM ENTR-WANBORO,RIVERINA HIGHWAY,BERRIGAN,South,Riverina East M3Ed3,-35.7106573,145.9211887,4226709.5994,9202381.5042
20705,MURRAY ST (SH17) TO HA,RIVERINA HIGHWAY,BERRIGAN,South,Riverina West M3Ed3,-35.6329799,145.5729618,4234948.9039,9170755.294
20710,HAMILTON ST TO SEGMENT,RIVERINA HIGHWAY,BERRIGAN,South,Riverina West M3Ed2,-35.631004,145.5663412,4235159.8844,9170152.703
20715,144M FROM IRRIGATION C,RIVERINA HIGHWAY,BERRIGAN,South,Riverina West M3Ed3,-35.62869952857143,145.5474996,4235391.906271429,9168442.744257143
20720,48M FM CHNL AFTER STH,RIVERINA HIGHWAY,BERRIGAN,South,Riverina West M3Ed3,-35.625438925,145.520633125,4235719.48395,9166004.403975
20725,22M FM CHNL AFTER D55,RIVERINA HIGHWAY,DENILIQUIN,South,Riverina West M3Ed2,-35.62262775,145.4969039,4236000.6441,9163850.7487
20735,555M FM ENTR-THE RETRE,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.6121849,145.4602667,4237110.7496,9160515.336
20740,FROM HAMILTONS RD,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.61044754,145.44532912,4237283.40596,9159159.357460001
20745,56M FROM ENTR-WOOD BUR,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed2,-35.6085523,145.4307605,4237473.9308,9157836.5006
20750,712M FROM F15 KM POAT,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.603164225,145.4010968,4238030.82685,9155140.190925
20755,81M TO ENTR-DIXIE,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed2,-35.599336300000004,145.36792865,4238409.0005,9152128.777649999
20760,746M FROM F20 KM POST,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.59685,145.3468189,4238654.71395,9150211.947900001
20765,708M FROM BLIGHTY SCHO,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.595099028571425,145.32591475714284,4238818.780671428,9148314.953714285
20770,127M FROM F25 KM POST,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed2,-35.5937286,145.3010694,4238934.44575,9146061.484900001
20775,8M FROM BOX CREEK CHAN,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.59098436666667,145.27749046666668,4239203.842633333,9143920.1808
20780,22M FROM CHNL AFTER LA,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.5887888,145.25866845000002,4239419.13605,9142210.7824
20785,71M FROM BIRGANBIGAL C,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.5868075,145.24189695,4239613.4465,9140687.48495
20790,845M FROM ENTR-STRATHL,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.58333883333333,145.2127077111111,4239953.314477778,9138036.133166667
20795,307M FROM ENTR- RAMLEH,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.581078857142856,145.19316945714286,4240173.503028572,9136261.4079
20800,440M FROM HINDLEYS ROA,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.57763697,145.16385621,4240508.98001,9133598.540479999
20805,192M FROM ENTR-CARRIGA,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.57539335,145.1450676,4240727.77465,9131891.570300002
20815,CARRIGAN ROAD,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.56896105,145.11834464999998,4241397.92275,9129457.12835
20820,1512M FROM ENTR-TPA,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.56605665,145.09126064999998,4241675.5304000005,9126996.7592
20825,5M FROM ENTR-TUPPAL PA,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.564544999999995,145.0710128,4241809.4553,9125158.64955
20830,389M FROM IRRIGATION C,RIVERINA HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.5610851,145.04457565,4242148.687125,9122755.490899999
21055,625M TO D60 KM POST,COBB HIGHWAY,MURRAY RIVER,South,Riverina West M3Ed2,-36.0190183,144.8071966,4190920.9547,9102308.3026
21125,MITCHEL STREET,COBB HIGHWAY,MURRAY RIVER,South,Riverina West M3Ed3,-35.80022295,144.89928062500002,4215366.6765,9110120.775475
21130,141M FROM ENTR-GARBAGE TIP,COBB HIGHWAY,MURRAY RIVER,South,Riverina West M3Ed3,-35.79324107307692,144.90060280384617,4216143.625392308,9110224.7037
21135,950M TO 'D 30' KM POST',COBB HIGHWAY,MURRAY RIVER,South,Riverina West M3Ed3,-35.7717823037037,144.90091335555556,4218524.723292593,9110204.922251852
21140,1603M FROM E 45 KM POST,COBB HIGHWAY,MURRAY RIVER,South,Riverina West M3Ed3,-35.74864441754386,144.89901976666667,4221088.038092982,9109982.104208771
21145,995M FROM D 25 KM POST,COBB HIGHWAY,MURRAY RIVER,South,Riverina West M3Ed3,-35.73275205822785,144.89413603670886,4222842.096574684,9109504.917751899
21150,214M FROM ENTR-ILDERTON,COBB HIGHWAY,MURRAY RIVER,South,Riverina West M3Ed3,-35.711220612903226,144.89501529999998,4225232.157554839,9109536.336945161
21155,ROAD TO WALLISTON,COBB HIGHWAY,MURRAY RIVER,South,Riverina West M3Ed3,-35.698641256410255,144.9058054846154,4226647.178351282,9110484.54295641
21160,1460M FROM ROAD TO WAL,COBB HIGHWAY,MURRAY RIVER,South,Riverina West M3Ed3,-35.6869509,144.9128716375,4227956.7468375,9111097.9985875
21165,522M FROM ENTR-KIA ORA,COBB HIGHWAY,MURRAY RIVER,South,Riverina West M3Ed3,-35.6767235,144.9123879,4229090.3491,9111031.542033333
21170,1612M FROM ENTR-KIA ORA,COBB HIGHWAY,MURRAY RIVER,South,Riverina West M3Ed3,-35.66489956666667,144.91086804761903,4230399.157995238,9110867.753057143
21175,1289M TO HILL PLAIN RO,COBB HIGHWAY,MURRAY RIVER,South,Riverina West M3Ed3,-35.64002096666667,144.90884273333333,4233155.07795,9110629.173150001
21180,649M FROM ENTR-YALAMA,COBB HIGHWAY,MURRAY RIVER,South,Riverina West M3Ed3,-35.62273828,144.91233694,4235078.40708,9110907.2501
21185,109M FROM ENTR- CAL COL,COBB HIGHWAY,MURRAY RIVER,South,Riverina West M3Ed3,-35.60553313333333,144.92212976666667,4237004.460966666,9111756.176966667
21190,2079M FROM ENTR-CAL CO,COBB HIGHWAY,MURRAY RIVER,South,Riverina West M3Ed3,-35.5968445,144.9278884,4237978.548633333,9112258.6842
21275,WANDOOK RD,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.46490050681818,144.94105308863638,4252636.166970455,9113162.814015908
21280,612M FROM D 10 KM POST,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.448107308,144.924481644,4254468.833728,9111622.244479999
21285,18M FROM ENTR-HOLM WOOD,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.43843615,144.9108624375,4255516.7518625,9110364.8621875
21290,784 M TO D 15 KM POST,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.42550056666666,144.89316956666664,4256919.0522799995,9108730.10466
21295,DAHWILLY - NO 2 CHANNEL,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.41667935,144.88044,4257873.953862499,9107554.7624
21300,510M FROM DAHWILLY CHANNEL,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.40383904736842,144.87797770526313,4259293.387052632,9107302.307347368
21305,176M TO BOX CREEK ESCAPE CHANNEL,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.38753145319149,144.87531649361702,4261096.935861702,9107023.884748936
21310,849M FROM MOULAMEIN NO 6 CHANNEL,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-35.37620664193549,144.86920691290322,4262341.50506129,9106443.433096774
21315,326M TO 'H 100' KM POST',COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.36184993,144.86131170000002,4263918.9261,9105693.748440001
21320,263M TO 'D 25' KM POST',COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.34270686956522,144.85077523043478,4266022.099165217,9104692.922017392
21325,1212M TO MOULAMEIN MAIN CHANNEL,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.323204861194036,144.84331302985075,4268170.7146746265,9103970.25143582
21330,1323M FROM 'H 95' MK POST',COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.303357263855425,144.83866942168675,4270362.869437349,9103502.700196385
21335,1313M FROM D 30 KM POST,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.28659553409091,144.8372920284091,4272218.938780681,9103339.014214773
21340,273M FROM H 90 KM POST,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.26964854366197,144.8369953197183,4274097.558754929,9103273.121216903
21345,14M FROM D 35 KM POST,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.25435020909091,144.83308707676767,4275786.532651516,9102882.512529293
21350,4M FROM CULVERT-DRAINAGE CHANNEL,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.24551606956521,144.82617289130434,4276753.023865217,9102233.260247827
21355,6M FROM EIGHT MILE CREEK,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.23910364545455,144.82220997272728,4277456.538859091,9101857.955322728
21360,438M FROM H 85 KM POST,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.22991075,144.8195311607143,4278470.776771428,9101592.983778572
21365,1578M FROM H 85 KM POST,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.216562540000005,144.8165931285714,4279945.247891429,9101294.741314285
21370,230M FROM WANGANELLA LOC SIGN,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.19276121111111,144.8167146361111,4282584.5433,9101250.636577778
21375,17M FROM TWO MILE CREEK,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.168574082142854,144.81426326785714,4285261.671053572,9100971.394482143
21380,876M FROM ROAD TO MOULAMEIN,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.149832215625,144.81248426875,4287336.284528125,9100765.904534375
21385,15M FROM STEAM PLAINS ROAD,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.12674950869565,144.81032623043478,4289891.42115,9100515.731036955
21390,1792M FROM 'D 50' KM POST',COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.108871006818184,144.80915240681819,4291871.397743181,9100367.237045454
21395,613M FROM H 70 KM POST,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.09311985357143,144.81275531785715,4293624.610971428,9100658.928528572
21400,149M FROM 'D 55' KM POST',COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.08119175294117,144.81004850588238,4294941.896267647,9100384.529852942
21405,436M FROM WARWILLAH ROAD,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.07203740597015,144.79311222985075,4295924.323450746,9098819.541816417
21410,981M FROM H 65 KM POST,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.05719523414634,144.7812679195122,4297546.963734146,9097705.027119512
21415,HAY WD MAINT AREA,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.041693587719294,144.77555845964912,4299254.489642105,9097147.941626316
21420,,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.02235264,144.77158047,4301390.97088,9096739.4907
21425,,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-35.00130507037037,144.76836994814815,4303718.099862963,9096396.841037037
21430,PARK ESTATE,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-34.98076424210526,144.76553239999998,4305989.732994737,9096089.280907894
21435,PARK ESTATE,COBB HIGHWAY,MURRAY RIVER,South,Riverina West M3Ed3,-34.96094124130435,144.76277767173914,4308181.909147826,9095790.86115
21440,,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-34.94654514186047,144.76171577674418,4309775.749809302,9095659.75167442
21445,BOOROORBAN,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-34.9341600875,144.7627238625,4311150.6868125,9095722.361125
21450,BOOROORBAN-TCHELERY,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-34.917738382352944,144.75853065588237,4312962.911482354,9095300.473279411
21455,SOUTH OF NYANGY CREEK,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.89886788965517,144.75839686034485,4315054.520981034,9095243.389225863
21460,NYANGY CREEK,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-34.88095236666666,144.76211139999998,4317047.7855222225,9095540.072866667
21465,CURTAINS CK,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-34.87099148666667,144.76371428,4318155.10284,9095662.85649
21470,,COBB HIGHWAY,EDWARD RIVER,South,Riverina West M3Ed3,-34.855468757894734,144.7662322105263,4319880.734826316,9095856.094947368
21475,EDWARD RIVER/HAY SH BDY,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.84223982631579,144.76837624736842,4321351.3495947365,9096020.677905263
21480,,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.82911256296296,144.76958365185186,4322808.851611111,9096099.946377777
21485,,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.813065460000004,144.773085795,4324594.472325,9096382.138255
21490,WEST BURRABOGIE RD,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.802035315384614,144.77689904615383,4325824.560123077,9096704.72533846
21495,,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.79173015806451,144.77927411935485,4326971.470332258,9096897.597851614
21500,,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.76790066818182,144.77990578181817,4329614.0856090905,9096899.2212
21505,16 MILE GUMS,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.7459852,144.78866900416668,4332060.280733333,9097649.3799625
21510,,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.72156125217391,144.7980215,4334785.577708696,9098447.978186958
21515,ABERCROMBIE CREEK,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.70263440588235,144.80363789411763,4336894.274617648,9098917.873229412
21520,,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.682417316666665,144.8072749,4339142.134216666,9099203.748816667
21525,TELEGRAPH CREEK,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.66617258461538,144.80991176923078,4340947.74643077,9099407.43199231
21530,,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.65042493333333,144.81394242666664,4342700.915453333,9099740.020946668
21535,,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.626577072413795,144.8225478448276,4345360.5960896555,9100473.149817241
21540,MIDDLE OF FUNOOK,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.60828341,144.82553731000002,4347393.89335,9100704.80854
21545,,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.593985733333334,144.82536633333333,4348978.2431666665,9100656.149600001
21550,JERILDERIE ROAD,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.5764156,144.8313307,4350936.969666666,9101162.381666666
21555,SILOS,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.560682283333335,144.83372409166665,4352685.286541667,9101345.627600001
21560,,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.546516175,144.832676525,4354253.3478999995,9101216.995025
21565,,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.5369197,144.83461115555554,4355320.613333333,9101372.364877777
21570,AIRPORT TO MEDIAN NOSE ROUNDABOUT,COBB HIGHWAY,HAY,South,Riverina West M3Ed3,-34.526596899999994,144.83688923333332,4356469.023,9101557.604033334
21576,21576 - HAY R/ABOUT- N,COBB HIGHWAY,HAY,South,Riverina West M3Ed2,-34.5203228,144.8406735,4357171.5638,9101890.34565
